"Date","FLUXNET site ID","Koppen (climate)","IGBP (vegetation)","Evapotranspiration (mm)","Air temperature (°C)","Shortwave radiation (W/m2)","Longwave radiation (W/m2)","Atmospheric pressure(kPa)","2-m wind speed (m/s)","Relative humidity (%)","Specific humidity (kg/kg)"
2011-02-19,"AU-Rig","Temperate","Grassland",4.50118509634012,23.155,247.162291666667,402.979166666667,98.6958333333333,2.66849103031459,75.8125,0.0136567245570174
2011-02-20,"AU-Rig","Temperate","Grassland",4.63462091266863,18.4677083333333,290.484375,351.979166666667,99.30125,2.06481023104895,68.7916666666667,0.00920308616997819
2011-02-21,"AU-Rig","Temperate","Grassland",2.89670389714432,13.7066666666667,193.812145833333,321.3125,100.031041666667,2.18487378356598,67.2291666666667,0.00657733013795867
2011-02-22,"AU-Rig","Temperate","Grassland",3.74853726824415,16.8952083333333,309.604166666667,318.520833333333,100.355833333333,2.14825754307322,59.8958333333333,0.00717128909527995
2011-02-23,"AU-Rig","Temperate","Grassland",4.01447511688723,19.5960416666667,317.364583333333,333.083333333333,100.329583333333,1.17109109078139,62.7083333333333,0.0089076298222954
2011-02-24,"AU-Rig","Temperate","Grassland",4.05886858446617,20.655625,303.453125,349.5625,99.8445833333333,1.00011053431733,61.7291666666667,0.0094113796233374
2011-02-25,"AU-Rig","Temperate","Grassland",3.93796912637958,23.1141666666667,271.041666666667,377.8125,99.426875,0.906448391254307,54.6875,0.00973165637300605
2011-02-26,"AU-Rig","Temperate","Grassland",3.86940380643227,23.2229166666667,269.541666666667,385.104166666667,99.1254166666667,1.28534004716868,62.0625,0.0111603836119197
2011-02-27,"AU-Rig","Temperate","Grassland",2.0820274827256,21.4833333333333,138.541666666667,397.083333333333,99.0654166666667,1.10251028669967,81.4375,0.0131971006645362
2011-02-28,"AU-Rig","Temperate","Grassland",2.81305289687902,20.6583333333333,204.666666666667,376.333333333333,98.7858333333333,1.53819640318952,80.3333333333333,0.0124035411490125
2011-03-01,"AU-Rig","Temperate","Grassland",3.85612536288051,15.88625,270.201375,326.104166666667,99.2608333333333,2.94548581783624,65.125,0.00739363609035467
2011-03-02,"AU-Rig","Temperate","Grassland",3.65585732724202,14.6397916666667,307.8125,298.4375,99.6879166666667,1.82719754596287,60.7083333333333,0.00633037206515835
2011-03-03,"AU-Rig","Temperate","Grassland",2.93821107535249,15.4470833333333,258.260416666667,316.9375,99.47,1.77313751708084,65.2916666666667,0.00719089348458949
2011-03-04,"AU-Rig","Temperate","Grassland",2.79451706282039,14.1629166666667,251.561291666667,305.645833333333,99.7408333333333,2.47654649753408,65.4791666666667,0.00661807890181305
2011-03-05,"AU-Rig","Temperate","Grassland",2.71191178885749,17.0633333333333,299.583333333333,315.1875,100.18875,1.38355957638747,57,0.00690812567501589
2011-03-06,"AU-Rig","Temperate","Grassland",2.70936269331282,18.5060416666667,297.041666666667,319.708333333333,100.48125,1.57638415614978,57.2916666666667,0.00758538344852097
2011-03-07,"AU-Rig","Temperate","Grassland",2.81841799161484,20.64625,292.604166666667,333,100.105625,2.43144408971681,54.3541666666667,0.00825480853070452
2011-03-08,"AU-Rig","Temperate","Grassland",2.64133879326919,23.39375,168.125,374.458333333333,99.4939583333333,2.51866303166309,46.125,0.0083352275444407
2011-03-09,"AU-Rig","Temperate","Grassland",1.45895827024747,20.4770833333333,99.5625,395.854166666667,99.4310416666667,1.56400063790587,76.625,0.0116179688926747
2011-03-10,"AU-Rig","Temperate","Grassland",2.08231674750369,20.135625,120.302083333333,398.354166666667,99.4185416666667,1.24474788013314,84.625,0.0125717190900463
2011-03-11,"AU-Rig","Temperate","Grassland",3.06402562625112,21.371875,242.1875,367.916666666667,99.6472916666667,1.14406107634039,72.3125,0.0115591923409715
2011-03-12,"AU-Rig","Temperate","Grassland",2.62739290809987,23.639375,185.4375,388.25,99.8322916666667,1.76873728217185,72.7708333333333,0.0133418038352814
2011-03-13,"AU-Rig","Temperate","Grassland",2.75016190246048,23.6764583333333,206.463541666667,391.208333333333,99.9335416666667,1.68352987618396,76.625,0.0140717928243062
2011-03-14,"AU-Rig","Temperate","Grassland",3.5565925475564,20.6495833333333,233.8125,358.895833333333,100.1775,1.84322697313137,69.3541666666667,0.0105420392282598
2011-03-15,"AU-Rig","Temperate","Grassland",2.73343647137407,21.0810416666667,213.432291666667,375.75,99.96625,1.10744483584762,73.2916666666667,0.0114710434171493
2011-03-16,"AU-Rig","Temperate","Grassland",3.87725922059379,18.2585416666667,278.890625,328.770833333333,99.9214583333333,3.03910081552524,67.8125,0.00889657906220077
2011-03-17,"AU-Rig","Temperate","Grassland",3.22289833939056,16.4089583333333,276.5,309.6875,99.9660416666667,2.52259181283185,65.625,0.00764998390418851
2011-03-18,"AU-Rig","Temperate","Grassland",2.78976558842753,16.8489583333333,267.3125,318.729166666667,99.6314583333333,2.02772253681593,63.2708333333333,0.00761010809538287
2011-03-19,"AU-Rig","Temperate","Grassland",2.23560251872994,19.116875,236.791666666667,349.916666666667,99.3925,1.28644010589593,67.2916666666667,0.00936775302402141
2011-03-20,"AU-Rig","Temperate","Grassland",2.26946940529974,21.523125,226.291666666667,367.083333333333,99.1239583333333,1.52986738711176,65.8541666666667,0.0106752650782428
2011-03-21,"AU-Rig","Temperate","Grassland",1.02352452950832,20.3979166666667,72.6666666666667,396.666666666667,98.62125,1.28109696350643,80.1666666666667,0.0121992700018221
2011-03-22,"AU-Rig","Temperate","Grassland",3.05210038938808,20.6847916666667,201.854166666667,386.5625,98.3610416666667,1.18685336083042,80.8125,0.0125530021545794
2011-03-23,"AU-Rig","Temperate","Grassland",2.08790045976014,16.1041666666667,103.4375,375.416666666667,98.6614583333333,1.60309986809729,80.3333333333333,0.0093151174529656
2011-03-24,"AU-Rig","Temperate","Grassland",2.6537249387575,16.4910416666667,129.166666666667,378.875,98.6789583333333,2.05824130893479,83.4791666666667,0.00992348119037893
2011-03-25,"AU-Rig","Temperate","Grassland",2.74543188669472,15.0879166666667,133.479166666667,342.75,99.6622916666667,3.46879946951392,68.3333333333333,0.00734066397297673
2011-03-26,"AU-Rig","Temperate","Grassland",3.06022269007062,15.6475,236.895833333333,308.625,100.299583333333,2.68210032828315,65.0208333333333,0.00719369710128011
2011-03-27,"AU-Rig","Temperate","Grassland",2.58164132763076,16.4216666666667,246.458333333333,317.458333333333,100.602708333333,0.926249448344813,68.1666666666667,0.00790358688271718
2011-03-28,"AU-Rig","Temperate","Grassland",2.48725535244029,16.5908333333333,229.8125,340.270833333333,100.642291666667,0.731539053621496,74.75,0.00876181049580271
2011-03-29,"AU-Rig","Temperate","Grassland",2.68394414822767,18.7960416666667,207.583333333333,355.5625,100.225208333333,1.26491038509117,72.1041666666667,0.00975911757224256
2011-03-30,"AU-Rig","Temperate","Grassland",2.67170068796613,18.3014583333333,212.25,339.375,99.981875,2.04155184652993,68.1666666666667,0.00896211002439174
2011-03-31,"AU-Rig","Temperate","Grassland",2.50904811202094,14.393125,245.770833333333,293.270833333333,100.530833333333,2.92159882833023,58.6875,0.00597106253760571
2011-04-01,"AU-Rig","Temperate","Grassland",1.76411310139484,15.3095833333333,213.104166666667,318.770833333333,100.400416666667,1.11090216327612,68.3958333333333,0.00739830179802588
2011-04-02,"AU-Rig","Temperate","Grassland",2.15492516530876,14.093125,239.395833333333,292.333333333333,100.585208333333,2.83406558389045,62.7083333333333,0.0062550760126634
2011-04-03,"AU-Rig","Temperate","Grassland",1.56299124731577,13.4247916666667,232.458333333333,295.6875,100.815,2.66292787617964,68.8125,0.00655833117602296
2011-04-04,"AU-Rig","Temperate","Grassland",1.73117059974836,15.3552083333333,230.046875,304.229166666667,100.94125,2.43411566091157,65.6458333333333,0.00708216260618686
2011-04-05,"AU-Rig","Temperate","Grassland",1.39814416024898,15.4935416666667,211.875,323.291666666667,101.035,0.708280669102487,68.125,0.00740975506402873
2011-04-06,"AU-Rig","Temperate","Grassland",1.62973885572594,16.0258333333333,214.255208333333,334.1875,101.032291666667,0.780727393854262,70.7916666666667,0.00796959236053359
2011-04-07,"AU-Rig","Temperate","Grassland",1.57325540006915,16.2104166666667,221.807291666667,329.166666666667,101.047916666667,0.872975175696545,68.6041666666667,0.00781292151479025
2011-04-08,"AU-Rig","Temperate","Grassland",1.5328252421215,17.5489583333333,205.3125,332.020833333333,100.800416666667,1.89430112832514,63.4166666666667,0.00788210630084285
2011-04-09,"AU-Rig","Temperate","Grassland",1.40111584516924,20.3310416666667,166.104166666667,363.270833333333,99.92,2.98213348857835,57.25,0.00854436905006297
2011-04-10,"AU-Rig","Temperate","Grassland",1.7263827014343,12.89375,134.833333333333,336.75,99.2645833333333,1.85759059708432,77.7708333333333,0.00727441398109412
2011-04-11,"AU-Rig","Temperate","Grassland",0.524754587027324,10.0479166666667,39.9791666666667,338.104166666667,99.2325,1.57886714584843,83.8958333333333,0.00649915124509427
2011-04-12,"AU-Rig","Temperate","Grassland",0.911711331337368,11.4885416666667,59.5,353.875,99.2966666666667,1.50882483517193,89.9791666666667,0.00767226947520377
2011-04-13,"AU-Rig","Temperate","Grassland",1.25256248242788,12.5925,66.0833333333333,357.541666666667,99.5464583333333,1.16307637719714,81.4166666666667,0.00744620593189622
2011-04-14,"AU-Rig","Temperate","Grassland",1.50547861260544,13.0379166666667,128.854166666667,340.333333333333,99.6847916666667,0.723367188790492,80.6041666666667,0.00758019195086711
2011-04-15,"AU-Rig","Temperate","Grassland",2.48740931547505,15.166875,202.729166666667,322.479166666667,100.0375,1.83364074707961,71.1458333333333,0.00765435309098329
2011-04-16,"AU-Rig","Temperate","Grassland",2.30299790238023,15.8879166666667,206.9375,306.270833333333,100.391875,1.7915242129506,61.2708333333333,0.00687628363826783
2011-04-17,"AU-Rig","Temperate","Grassland",1.91933879999899,12.92625,202.208333333333,306.416666666667,100.589583333333,0.716452533933491,74.6666666666667,0.00690519578591144
2011-04-18,"AU-Rig","Temperate","Grassland",1.9635151378935,13.6441666666667,194.958333333333,325.854166666667,100.262083333333,1.02588333878434,73.6458333333333,0.0071618632512274
2011-04-19,"AU-Rig","Temperate","Grassland",1.71072194372189,17.0729166666667,101.0625,354.958333333333,100.068958333333,2.06261011359444,65.375,0.00794240823220656
2011-04-20,"AU-Rig","Temperate","Grassland",0.894791401103208,16.001875,70.1041666666667,364.8125,99.8979166666667,1.04819881582285,80.5,0.00915800692660936
2011-04-21,"AU-Rig","Temperate","Grassland",0.987375798280233,14.376875,80.0833333333333,365.958333333333,99.611875,0.839501960138784,90.7708333333333,0.00932967267058675
2011-04-22,"AU-Rig","Temperate","Grassland",1.5764958242451,12.6910416666667,118.458333333333,329.791666666667,99.69875,1.35338653701146,79.0416666666667,0.00726394598215916
2011-04-23,"AU-Rig","Temperate","Grassland",1.66267464473936,10.343125,176.75,314.708333333333,100.389166666667,0.76831244536101,80.7291666666667,0.00630424941321169
2011-04-24,"AU-Rig","Temperate","Grassland",1.69966469036106,12.6002083333333,186.270833333333,315.979166666667,100.62875,1.53395331952727,76.6041666666667,0.00693206046204536
2011-04-25,"AU-Rig","Temperate","Grassland",1.6274305209842,14.601875,181.75,309.5,100.77125,0.84170207759328,68.5,0.00705185929902557
2011-04-26,"AU-Rig","Temperate","Grassland",1.56449739866633,15.0641666666667,176.104166666667,326.166666666667,101.00625,0.68627949455748,72.625,0.00768774476054956
2011-04-27,"AU-Rig","Temperate","Grassland",1.5015437080102,14.1475,175.791666666667,320.208333333333,101.083125,0.759669126789752,74.5833333333333,0.00743439355529563
2011-04-28,"AU-Rig","Temperate","Grassland",1.49200707219717,13.6754166666667,173.567708333333,324.895833333333,100.846458333333,0.749139993257501,76.4166666666667,0.00740438086819029
2011-04-29,"AU-Rig","Temperate","Grassland",1.52085362054157,13.8877083333333,167.5,332.604166666667,100.608541666667,0.848931034943787,76.25,0.00750907941738107
2011-04-30,"AU-Rig","Temperate","Grassland",1.23264795474231,13.7345833333333,141.463541666667,329.104166666667,100.336458333333,0.627504928272961,75.0625,0.00733802806362996
2011-05-01,"AU-Rig","Temperate","Grassland",0.727026508982854,14.7379166666667,89.8958333333333,355.6875,99.928125,0.679679142193978,80.3125,0.00841817804174666
2011-05-02,"AU-Rig","Temperate","Grassland",0.87018126318743,14.768125,81.7083333333333,347.6875,99.7479166666667,1.46009223355474,81.125,0.00853593033661995
2011-05-03,"AU-Rig","Temperate","Grassland",1.3496015549384,14.3766666666667,158.979166666667,312.770833333333,99.8022916666667,1.59744242321428,70.3958333333333,0.00721233105620536
2011-05-04,"AU-Rig","Temperate","Grassland",1.33647363758125,12.9339583333333,140.604166666667,311.375,100.150833333333,2.24537701356476,71.1666666666667,0.00661251093801405
2011-05-05,"AU-Rig","Temperate","Grassland",1.33677891685253,11.594375,166.729166666667,284.354166666667,100.551666666667,2.11965601616471,64.6458333333333,0.00547432085505666
2011-05-06,"AU-Rig","Temperate","Grassland",0.928773530285781,8.67666666666667,136.8125,292.8125,100.455625,0.699008745544235,78.6458333333333,0.0054844102349568
2011-05-07,"AU-Rig","Temperate","Grassland",0.62972407592766,7.486875,90.0208333333333,318.0625,99.9652083333333,0.706709156634987,87.25,0.00563974416975599
2011-05-08,"AU-Rig","Temperate","Grassland",0.92189704849337,11.2089583333333,126.770833333333,320.9375,99.733125,1.38371672763421,75.8125,0.00631272224013666
2011-05-09,"AU-Rig","Temperate","Grassland",1.16333577105657,10.2222916666667,160.395833333333,275.916666666667,100.040416666667,2.11384142003496,60.625,0.00470804176948836
2011-05-11,"AU-Rig","Temperate","Grassland",1.36243851788799,7.39020833333333,114.3125,306.979166666667,99.3022916666667,2.1638626618755,81.25,0.00525092840023184
2011-05-13,"AU-Rig","Temperate","Grassland",1.10204147510447,10.1508333333333,67.7708333333333,336.375,99.568125,1.62368668142154,84.5,0.00656924191533839
2011-05-14,"AU-Rig","Temperate","Grassland",1.09391212011077,8.336875,91.7916666666667,305.125,100.439166666667,1.71106277461457,76.8333333333333,0.00523614706792672
2011-05-15,"AU-Rig","Temperate","Grassland",1.11710685753288,10.051875,93.1666666666667,323.979166666667,101.220833333333,1.39471731490672,73.875,0.0056089127490106
2011-05-16,"AU-Rig","Temperate","Grassland",0.865671402933388,10.866875,52.7291666666667,349.9375,101.284791666667,1.28125411475318,70.8333333333333,0.00567511799647091
2011-05-17,"AU-Rig","Temperate","Grassland",1.08962766968897,11.1902083333333,134.618041666667,319.375,101.12625,0.805557290840773,76.3125,0.00625882497187176
2011-05-18,"AU-Rig","Temperate","Grassland",0.917846257835979,8.706875,112.416666666667,310.020833333333,101.136041666667,0.974494881097077,81.8333333333333,0.00568056984275754
2011-05-19,"AU-Rig","Temperate","Grassland",0.63586529204913,10.833125,63.3958333333333,325.770833333333,101.041875,0.957679697694819,75.375,0.00604127862278545
2011-05-20,"AU-Rig","Temperate","Grassland",0.705459649041051,12.2116666666667,68.5833333333333,329.604166666667,100.723541666667,0.920906305955307,68.2291666666667,0.00600955031646187
2011-05-21,"AU-Rig","Temperate","Grassland",1.15239886995099,15.2779166666667,92.0208333333333,325.354166666667,100.258958333333,2.65334165012789,57.9791666666667,0.00626332299870958
2011-05-22,"AU-Rig","Temperate","Grassland",0.686183399702741,15.218125,44.75,359.931083333333,99.2945833333333,3.01684819898543,79.3125,0.00863028841122046
2011-05-23,"AU-Rig","Temperate","Grassland",1.01655126778564,12.8335416666667,66.4583333333333,359.458333333333,98.4529166666667,1.99063484258292,89.75,0.00843674618144871
2011-05-24,"AU-Rig","Temperate","Grassland",1.47039259565384,10.236875,99.9583333333333,301.9375,99.198125,2.0951404216717,77.875,0.00611013544179143
2011-05-25,"AU-Rig","Temperate","Grassland",1.70947674415436,10.055,139.270833333333,273.5625,99.9647916666667,2.67990021082865,66.875,0.00514085678669909
2011-05-26,"AU-Rig","Temperate","Grassland",0.705270742753409,8.61479166666667,65.1666666666667,319.958333333333,100.175833333333,1.04474148839435,82.7916666666667,0.00576643968162936
2011-05-27,"AU-Rig","Temperate","Grassland",0.738862136924025,8.719375,60.0416666666667,338.541666666667,100.319166666667,0.750711505725002,87.4583333333333,0.00612730634777337
2011-05-28,"AU-Rig","Temperate","Grassland",0.513658542338803,10.0045833333333,65.4583333333333,333.875,100.568541666667,0.456838674302403,86.7083333333333,0.00660903387336891
2011-05-29,"AU-Rig","Temperate","Grassland",0.899716138643899,8.10020833333333,113.5625,297.791666666667,100.683958333333,0.736253591023997,82.2708333333333,0.00550480613793387
2011-05-30,"AU-Rig","Temperate","Grassland",1.11643061313775,9.14333333333333,134.276041666667,285.958333333333,100.656041666667,1.09408697987387,78.875,0.00566582167844437
2011-05-31,"AU-Rig","Temperate","Grassland",1.01723276169538,8.23,132.546875,300.520833333333,100.587083333333,0.664435471259223,81.8333333333333,0.00552942828204733
2011-06-01,"AU-Rig","Temperate","Grassland",1.08847268594826,10.375,126.5625,312.770833333333,100.78375,0.640548481753215,77.4375,0.00603537284187608
2011-06-02,"AU-Rig","Temperate","Grassland",1.20756234868956,10.5935416666667,126.291666666667,312.416666666667,100.619166666667,0.938821548084813,80.5208333333333,0.00637957717853699
2011-06-03,"AU-Rig","Temperate","Grassland",0.713149169185393,12.003125,57.3958333333333,338.354166666667,99.8933333333333,1.56648362760453,80.1666666666667,0.007026892734632
2011-06-04,"AU-Rig","Temperate","Grassland",0.855247058144443,10.3327083333333,81.953125,320.4375,99.756875,0.976192114561978,81.9166666666667,0.0064335564384852
2011-06-05,"AU-Rig","Temperate","Grassland",0.868570225055535,9.32333333333333,64.1875,330.541666666667,99.7225,1.56664077885128,77.4583333333333,0.00568472127201303
2011-06-06,"AU-Rig","Temperate","Grassland",0.963055243402893,7.29229166666667,114.395833333333,295.604166666667,100.01,0.924835087124063,80.9166666666667,0.00515743851661148
2011-06-07,"AU-Rig","Temperate","Grassland",0.642129963207297,6.3625,43.6875,303.9375,99.8635416666667,1.51179499373551,82.8333333333333,0.00495974627194761
2011-06-09,"AU-Rig","Temperate","Grassland",1.27423629007514,9.86270833333333,102.979166666667,303.083333333333,100.07625,2.47434638007958,75.7083333333333,0.00574111311838141
2011-06-10,"AU-Rig","Temperate","Grassland",1.07912633262382,8.81229166666667,130.161458333333,280.5625,100.442708333333,1.6533882670573,75.8958333333333,0.00534162603617571
2011-06-11,"AU-Rig","Temperate","Grassland",0.945949472761152,9.18625,125.291666666667,276.708333333333,100.918958333333,1.58817049965604,74.1875,0.00532953195227365
2011-06-12,"AU-Rig","Temperate","Grassland",1.00435824083131,9.55833333333333,124.104166666667,282.354166666667,100.972291666667,1.1864919129629,72.8333333333333,0.0053621735450572
2011-06-13,"AU-Rig","Temperate","Grassland",0.839813241727431,8.70479166666667,123.244791666667,283.916666666667,100.804583333333,0.817657936840522,77.3333333333333,0.00538412172479885
2011-06-14,"AU-Rig","Temperate","Grassland",0.897194027693731,9.064375,120.479166666667,285.395833333333,100.698541666667,1.24605223548117,78.5,0.00560637246017483
2011-06-16,"AU-Rig","Temperate","Grassland",0.723466581143495,7.94375,95.875,313.895833333333,100.162708333333,0.842016380086782,82.0833333333333,0.0054622656814756
2011-06-17,"AU-Rig","Temperate","Grassland",0.930752899601578,9.36520833333333,69.75,323.854166666667,99.3422916666667,1.55532588908527,78.9791666666667,0.00583547452859048
2011-06-18,"AU-Rig","Temperate","Grassland",0.783606373315365,9.55041666666667,83.125,327.208333333333,99.663125,1.13541775776913,85.5416666666667,0.00638106390372053
2011-06-19,"AU-Rig","Temperate","Grassland",0.552697096372316,10.554375,31.9375,355.458333333333,99.67125,1.46590682968449,87.7916666666667,0.00700613853430116
2011-06-20,"AU-Rig","Temperate","Grassland",1.42555168274261,12.6308333333333,96.4270833333333,339.833333333333,99.1641666666667,2.58466655529811,71.5,0.00657752508971316
2011-06-21,"AU-Rig","Temperate","Grassland",1.57554553448956,9.07979166666667,90.1875,315.958333333333,98.5366666666667,2.45485962548257,74.9583333333333,0.00547614386754763
2011-06-22,"AU-Rig","Temperate","Grassland",0.844060090170958,8.578125,69.0208333333333,332.708333333333,99.4291666666667,1.88707217097464,87.1875,0.00610429179012445
2011-06-23,"AU-Rig","Temperate","Grassland",0.608492098982897,10.451875,55.9375,337.8125,100.186666666667,0.905976937514056,88.8125,0.00700309478229127
2011-06-24,"AU-Rig","Temperate","Grassland",0.458613120810191,10.2764583333333,43.5,352.645833333333,100.886666666667,0.74646842206275,92.875,0.00718875286204027
2011-06-25,"AU-Rig","Temperate","Grassland",0.696876843106295,10.3220833333333,87.1458333333333,321.208333333333,101.027916666667,1.34772909212845,91.0416666666667,0.0070579157174578
2011-06-26,"AU-Rig","Temperate","Grassland",1.18549412152969,10.0379166666667,121.708333333333,303.041666666667,100.719166666667,2.01577904206293,81.625,0.0062246996929181
2011-06-27,"AU-Rig","Temperate","Grassland",1.04000109178693,10.8439583333333,119.125,296.229166666667,101.067291666667,1.07412877153661,72.1458333333333,0.00578427458245803
2011-06-28,"AU-Rig","Temperate","Grassland",0.914378914380757,7.92416666666667,121.729166666667,285.395833333333,101.506666666667,0.870617906995295,80.375,0.00527012502813549
2011-06-29,"AU-Rig","Temperate","Grassland",1.10852368163465,8.44229166666667,121.9375,298.770833333333,101.693333333333,1.0370410773036,78.75,0.00533893964173728
2011-06-30,"AU-Rig","Temperate","Grassland",1.00108067444283,11.4022916666667,102.708333333333,297.583333333333,101.652916666667,1.490108121684,68.1041666666667,0.00563319355143849
2011-07-01,"AU-Rig","Temperate","Grassland",0.979101533114735,10.1047916666667,120.229166666667,286.4375,101.13375,1.43070495041248,72.25,0.00550940142707426
2011-07-02,"AU-Rig","Temperate","Grassland",1.15035163062155,10.3520833333333,121.1875,290.958333333333,100.3625,2.5331209463641,74.125,0.00579172563388147
2011-07-03,"AU-Rig","Temperate","Grassland",0.71099054235029,10.6808333333333,18.5625,352.854166666667,99.6302083333333,2.53455102270952,81.0416666666667,0.00652296323166011
2011-07-04,"AU-Rig","Temperate","Grassland",1.58903210969664,10.0439583333333,79.4583333333333,328.833333333333,99.1541666666667,2.74153492980402,83.5833333333333,0.00647825965070134
2011-07-05,"AU-Rig","Temperate","Grassland",1.41933484307239,9.00479166666667,64.7916666666667,327.104166666667,99.070625,2.90761236736947,80.3541666666667,0.00581041043322285
2011-07-06,"AU-Rig","Temperate","Grassland",0.819504762700283,8.62625,35.7083333333333,343.041666666667,98.9791666666667,2.26835252583961,90.0208333333333,0.00635293514490952
2011-07-07,"AU-Rig","Temperate","Grassland",1.41089886173988,8.12104166666667,86.5625,305.854166666667,99.845625,1.84841296427412,75.8125,0.00512132350869136
2011-07-08,"AU-Rig","Temperate","Grassland",0.794745346895807,6.86708333333333,42.7291666666667,328.729166666667,100.612708333333,1.32509931259645,81.5416666666667,0.00501736060193294
2011-07-09,"AU-Rig","Temperate","Grassland",0.749799717817758,7.78895833333333,59.0625,322.604166666667,100.27375,1.34552897467395,85.4375,0.00562016349680893
2011-07-10,"AU-Rig","Temperate","Grassland",1.19620211461196,7.82145833333333,67.9791666666667,312.104166666667,99.7158333333333,2.50158069114136,80.5416666666667,0.00533865321786645
2011-07-11,"AU-Rig","Temperate","Grassland",1.16771070964777,8.02833333333333,94.5,302.604166666667,100.41625,1.50786621256675,77.125,0.00514791561991105
2011-07-12,"AU-Rig","Temperate","Grassland",0.84658648949894,9.04166666666667,53.7083333333333,337.395833333333,100.529375,1.02132595262859,75.5208333333333,0.00539371555582114
2011-07-13,"AU-Rig","Temperate","Grassland",0.904866221448359,8.69979166666667,69.6510416666667,325.791666666667,100.271458333333,1.54322524308552,83.1666666666667,0.00582060762201763
2011-07-14,"AU-Rig","Temperate","Grassland",1.29347359021414,7.49270833333333,131.25,277.125,101.083125,1.4847649792945,78.9583333333333,0.0050475352980496
2011-07-16,"AU-Rig","Temperate","Grassland",1.38035930379289,9.2975,119.166666666667,300.416666666667,100.925208333333,1.99519222873867,67.9791666666667,0.00491873618882655
2011-07-17,"AU-Rig","Temperate","Grassland",0.634633742804235,9.92333333333333,22.4166666666667,355.708333333333,100.268125,2.25860914854111,86.9375,0.00661029163080656
2011-07-18,"AU-Rig","Temperate","Grassland",0.834390462581418,8.36208333333333,66.9375,336.5,100.006875,1.29728354192169,89.5416666666667,0.00614245018697206
2011-07-19,"AU-Rig","Temperate","Grassland",1.75338819567436,10.014375,120.520833333333,304.083333333333,100.226875,1.98733466640116,80.4375,0.00615430183288178
2011-07-20,"AU-Rig","Temperate","Grassland",1.9197800989268,11.6404166666667,136.901041666667,288.020833333333,100.415625,2.41415745257431,67.125,0.00571012873344908
2011-07-21,"AU-Rig","Temperate","Grassland",1.33751672477609,10.766875,138.4375,289.666666666667,100.377708333333,1.4992228939955,70.9791666666667,0.00570023205161426
2011-07-22,"AU-Rig","Temperate","Grassland",1.23755036560438,11.6191666666667,138.026041666667,295.083333333333,100.438333333333,1.26805341002618,64.6875,0.00549308892638835
2011-07-23,"AU-Rig","Temperate","Grassland",1.12097410225793,7.28354166666667,133.333333333333,298.875,100.424791666667,0.481982873782411,80.75,0.00512238130702505
2011-07-24,"AU-Rig","Temperate","Grassland",0.613681046444334,8.14604166666667,43.6458333333333,344.354166666667,99.976875,2.02168792894073,90.875,0.00614500693998627
2011-07-25,"AU-Rig","Temperate","Grassland",0.641941178453607,9.38125,48.4583333333333,345.3125,99.813125,1.36250130932296,92.125,0.00678588278730291
2011-07-26,"AU-Rig","Temperate","Grassland",1.19136629753807,7.93791666666667,106.5,304.666666666667,100.485625,1.38608971146014,84.8958333333333,0.0056296052975109
2011-07-28,"AU-Rig","Temperate","Grassland",1.3601885005855,7.72354166666667,142.770833333333,279.770833333333,100.965208333333,1.41734709443872,77.3125,0.00502658640955562
2011-07-29,"AU-Rig","Temperate","Grassland",1.84538205229089,10.591875,142.791666666667,280.125,100.630208333333,2.50640523441659,64.6666666666667,0.00511842639214509
2011-07-30,"AU-Rig","Temperate","Grassland",2.030945785029,12.1641666666667,113.8125,321.395833333333,100.175416666667,2.49273307594933,62.5833333333333,0.00552350699381996
2011-07-31,"AU-Rig","Temperate","Grassland",1.51213850073271,12.73625,126.0625,311.3125,100.047708333333,2.25496323961651,76.2291666666667,0.00700064279428976
2011-08-01,"AU-Rig","Temperate","Grassland",1.55977829296462,13.9154166666667,129.229166666667,314.395833333333,100.05875,2.48298969865084,72.2708333333333,0.00716772683572553
2011-08-02,"AU-Rig","Temperate","Grassland",1.75788711443547,15.509375,129.333333333333,324.270833333333,99.9795833333333,2.59016684893437,61.6666666666667,0.0067824170749446
2011-08-03,"AU-Rig","Temperate","Grassland",1.80875560920819,15.595,140.375,319.958333333333,100,2.65758473379014,62.4791666666667,0.00690872636606332
2011-08-04,"AU-Rig","Temperate","Grassland",2.38458430593011,17.745625,123.1875,333.875,100.078333333333,2.66638520360815,50.6666666666667,0.00641633251967198
2011-08-05,"AU-Rig","Temperate","Grassland",2.30817741111654,13.8958333333333,133.125,326.625,100.080208333333,2.31358065465427,62.5,0.00618578494308202
2011-08-06,"AU-Rig","Temperate","Grassland",0.559617052893867,10.4108333333333,50.703125,336.875,99.8629166666667,1.46559252719099,89.2916666666667,0.00704456308716152
2011-08-07,"AU-Rig","Temperate","Grassland",0.560385648382996,8.40395833333333,43.3125,333.8125,99.5852083333333,1.15490451236614,89.9583333333333,0.00621505976306627
2011-08-08,"AU-Rig","Temperate","Grassland",1.14358873642675,8.720625,103.729166666667,318.083333333333,99.284375,0.907234147488052,84.875,0.00600836946802072
2011-08-09,"AU-Rig","Temperate","Grassland",0.62691486456526,5.73916666666667,57.0833333333333,328.666666666667,99.1329166666667,0.873603780683543,95.1458333333333,0.00549884575581509
2011-08-10,"AU-Rig","Temperate","Grassland",0.490750986439693,9.13416666666667,41.7708333333333,349.8125,99.0316666666667,1.0414413122126,91.3541666666667,0.00666980780882953
